3094.81,5,2,100,0.25,"""mcts_task_by_completion_reward_gradient""",[3094.81]
4167.27,5,2,100,0.25,"""mcts_task_by_completion_reward_gradient""",[4167.27]
4167.21,5,2,100,0.25,"""mcts_task_by_completion_reward_gradient""",[4167.21]
4447.35,5,2,100,0.25,"""mcts_task_by_completion_reward_gradient""",[4447.35]
5308.89,5,2,100,0.25,"""mcts_task_by_completion_reward_gradient""",[5308.89]
