7.0,1.3043370712,0.0473006757,0.9792068304,0.4847360973579348,0.24804740189521585,879.8276,5,638.402,1249.12,990.515,741.745,779.356,This is the first test with varied reward types for the agents
8.0,1.3043370712,0.0473006757,0.9792068304,0.4702117011,0.2404797139,2366.328,5,2366.08,3313.6,2181.88,1868.78,2101.3,"This is the first test with varied reward types for the agents, 60s"
