8.0,1.3043370712,0.0473006757,0.9792068304,0.4702117011,0.2404797139,1045.4324000000001,5,1219.45,1249.11,966.565,1012.69,779.347,This is the first test with varied reward types for the agents
9.0,1.3043370712,0.0473006757,0.9792068304,0.4702117011,0.2404797139,2225.45,5,2886.71,3003.78,1860.23,1604.32,1772.21,This is the first test with varied reward types for the agents
7.0,1.3043370712,0.0473006757,0.9792068304,0.4702117011,0.2404797139,3271.036,5,3409.33,4220.37,2777.78,2735.34,3212.36,This is the first test with varied reward types for the agents
7.0,1.3043370712,0.0473006757,0.9792068304,0.4702117011,0.2404797139,3392.642,5,4017.27,4220.44,2777.78,2735.34,3212.38,"This is the first test with varied reward types for the agents, 60s"
